algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,1,4,0.03,0.0298476,97.2574,cut,3377,2686,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,2,4,0.03,0.0295054,228.868,cut,3630,2784,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,3,4,0.03,0.0296262,155.754,cut,3630,2855,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,4,4,0.03,0.0279122,180.368,cut,3477,2746,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,5,4,0.03,0.0299253,257.974,cut,3608,2834,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,6,4,0.03,0.0288267,118.647,cut,3314,2802,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,7,4,0.03,0.0295255,123.69,cut,3395,2742,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,8,4,0.03,0.0286225,184.67,cut,3596,2827,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,9,4,0.03,0.0282631,120.668,cut,3382,2711,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,0,64,0.03,0.0288028,105.695,cut,36111,10869,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,1,64,0.03,0.0263182,144.734,cut,36617,11063,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,2,64,0.03,0.0249379,108.349,cut,34273,11215,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,3,64,0.03,0.0231895,147.265,cut,34973,11284,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,4,64,0.03,0.029631,108.48,cut,34355,11429,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,5,64,0.03,0.0285267,148.409,cut,35611,10901,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,6,64,0.03,0.0232815,146.429,cut,35457,10977,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,7,64,0.03,0.0220392,146.386,cut,34360,11421,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,8,64,0.03,0.0269164,148.35,cut,34165,10945,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,9,64,0.03,0.0271004,147.135,cut,35348,10979,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,0,8,0.03,0.0290912,107.192,cut,6627,4847,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,1,8,0.03,0.0299194,110.834,cut,7457,4908,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,2,8,0.03,0.0297411,112.515,cut,6943,4939,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,3,8,0.03,0.0212116,167.946,cut,7898,5184,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,4,8,0.03,0.0197277,87.5806,cut,8239,5141,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,5,8,0.03,0.0299827,98.3183,cut,7378,4994,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,6,8,0.03,0.0295571,117.382,cut,6876,4886,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,7,8,0.03,0.0296261,117.776,cut,7428,4862,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,8,8,0.03,0.0280214,89.3653,cut,8574,5098,no
rKaHyPar,sat14_ACG-20-5p0.cnf.dual.hgr,no,no,9,8,0.03,0.029442,182.494,cut,7060,5305,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,128,0.03,0.0299566,254.43,cut,65548,63352,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,128,0.03,0.0299566,253.906,cut,63777,61829,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,128,0.03,0.0299566,182.903,cut,66187,63445,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,128,0.03,0.0299566,180.719,cut,64591,62554,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,128,0.03,0.0299566,252.011,cut,64388,62736,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,128,0.03,0.0299566,184.753,cut,65697,63129,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,128,0.03,0.0299566,253.935,cut,64566,62525,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,128,0.03,0.0299566,240.813,cut,63971,62093,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,128,0.03,0.0299566,178.806,cut,66141,63389,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,128,0.03,0.0299566,180.506,cut,66054,63831,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,16,0.03,0.0298842,219.686,cut,23093,23006,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,16,0.03,0.0299828,181.993,cut,23300,23207,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,16,0.03,0.0292929,234.279,cut,23203,23057,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,16,0.03,0.0298842,166.601,cut,23293,23200,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,16,0.03,0.0298349,247.748,cut,23152,23031,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,16,0.03,0.0299828,229.683,cut,23551,23418,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,16,0.03,0.0298842,156.734,cut,23243,23142,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,16,0.03,0.0299828,244.944,cut,23627,23448,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,16,0.03,0.0263612,220.825,cut,23282,23189,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,16,0.03,0.0298596,286.71,cut,23537,23373,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,2,0.03,0.0144218,312.371,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,2,0.03,0.0222502,239.171,cut,3208,3208,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,2,0.03,0.0146066,392.52,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,2,0.03,0.0267526,165.258,cut,3720,3720,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,2,0.03,0.0147914,288.553,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,2,0.03,0.0146066,207.163,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,2,0.03,0.0147914,220.689,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,2,0.03,0.0144218,157.224,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,2,0.03,0.0145881,517.83,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,2,0.03,0.0144218,254.691,cut,3096,3096,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,32,0.03,0.0299581,218.921,cut,32438,32088,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,32,0.03,0.0299088,170.342,cut,32064,31688,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,32,0.03,0.0299581,233.581,cut,32643,32245,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,32,0.03,0.0299581,154.686,cut,32491,32085,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,32,0.03,0.0299088,169.656,cut,32537,32184,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,32,0.03,0.0299581,225.784,cut,32862,32493,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,32,0.03,0.0299581,161.331,cut,32455,32003,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,32,0.03,0.0299581,152.053,cut,32546,32153,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,32,0.03,0.0299581,220.165,cut,32308,32028,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,32,0.03,0.0299581,155.671,cut,32747,32376,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,4,0.03,0.0223272,248.387,cut,7998,7982,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,4,0.03,0.0287574,267.649,cut,7611,7587,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,4,0.03,0.0244275,324.691,cut,8522,8502,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,4,0.03,0.0188657,198.575,cut,8272,8258,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,4,0.03,0.0298353,135.324,cut,8143,8121,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,4,0.03,0.0244152,183.21,cut,8253,8229,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,4,0.03,0.0299954,365.732,cut,8188,8169,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,4,0.03,0.0231772,178.713,cut,8158,8141,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,4,0.03,0.0261398,215.937,cut,8215,8190,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,4,0.03,0.0285603,190.243,cut,8158,8136,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,64,0.03,0.0299566,164.507,cut,44416,43519,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,64,0.03,0.0299566,238.756,cut,45173,44405,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,64,0.03,0.0299566,170.024,cut,45612,44650,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,64,0.03,0.0299566,161.429,cut,44305,43470,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,64,0.03,0.0299566,168.458,cut,44847,44093,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,64,0.03,0.0299566,240.623,cut,45348,44562,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,64,0.03,0.0299566,239.697,cut,44027,43280,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,64,0.03,0.0299566,224.183,cut,45440,44546,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,64,0.03,0.0299566,233.19,cut,44582,43597,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,64,0.03,0.0299566,221.719,cut,44223,43490,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,0,8,0.03,0.0261398,191.345,cut,15012,14937,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,1,8,0.03,0.0218406,268.622,cut,15048,14983,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,2,8,0.03,0.0284064,263.197,cut,15056,14973,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,3,8,0.03,0.0286158,171.759,cut,14771,14720,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,4,8,0.03,0.0281846,199.426,cut,14637,14566,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,5,8,0.03,0.0274578,132.347,cut,14619,14570,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,6,8,0.03,0.0271622,228.346,cut,14494,14442,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,7,8,0.03,0.0299462,130.432,cut,14932,14883,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,8,8,0.03,0.02731,140.693,cut,14978,14912,no
rKaHyPar,sat14_ACG-20-5p0.cnf.hgr,no,no,9,8,0.03,0.0285911,265.119,cut,14872,14806,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,128,0.03,0.0299566,162.456,cut,83133,81170,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,128,0.03,0.0299566,169.053,cut,82740,80903,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,128,0.03,0.0299566,169.6,cut,83817,81838,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,128,0.03,0.0299566,121.393,cut,84392,82021,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,128,0.03,0.0299566,165.018,cut,81484,79711,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,128,0.03,0.0299566,119.05,cut,83618,80934,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,128,0.03,0.0299566,165.777,cut,83976,82402,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,128,0.03,0.0299566,168.654,cut,84568,81901,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,128,0.03,0.0299566,163.52,cut,87070,84131,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,128,0.03,0.0299566,116.069,cut,82881,80896,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,16,0.03,0.0258192,133.573,cut,26805,26699,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,16,0.03,0.0295147,92.4139,cut,26832,26731,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,16,0.03,0.0290219,135.644,cut,26809,26727,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,16,0.03,0.0294161,99.6611,cut,26654,26544,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,16,0.03,0.0299088,148.55,cut,26667,26571,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,16,0.03,0.0299088,133.232,cut,26927,26815,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,16,0.03,0.0299581,151.135,cut,27616,27484,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,16,0.03,0.0242917,182.469,cut,26764,26646,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,16,0.03,0.0267061,136.183,cut,26961,26861,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,16,0.03,0.0272974,136.387,cut,26834,26685,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,2,0.03,0.0147144,199.828,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,2,0.03,0.0262629,102.383,cut,4011,4011,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,2,0.03,0.0147144,186.795,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,2,0.03,0.0147144,137.194,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,2,0.03,0.0147329,270.817,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,2,0.03,0.0299954,94.5549,cut,4077,4077,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,2,0.03,0.0147329,146.966,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,2,0.03,0.0147144,129.972,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,2,0.03,0.0147144,186.144,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,2,0.03,0.0147329,148.702,cut,3512,3512,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,32,0.03,0.0299566,131.032,cut,38180,37927,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,32,0.03,0.0299566,101.447,cut,37721,37485,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,32,0.03,0.0298581,137.544,cut,38145,37904,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,32,0.03,0.029661,138.705,cut,37707,37364,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,32,0.03,0.0299566,94.4223,cut,37974,37659,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,32,0.03,0.0299566,134.92,cut,37681,37424,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,32,0.03,0.0299566,102.029,cut,38551,38273,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,32,0.03,0.0299566,100.93,cut,38596,38219,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,32,0.03,0.0298581,141.961,cut,37891,37513,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,32,0.03,0.0299566,97.5001,cut,38034,37701,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,4,0.03,0.0254007,96.8632,cut,9187,9181,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,4,0.03,0.0264724,125.492,cut,9445,9437,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,4,0.03,0.0253144,113.71,cut,9395,9381,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,4,0.03,0.0092758,76.3372,cut,8973,8953,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,4,0.03,0.0235283,123.021,cut,9324,9320,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,4,0.03,0.0260659,94.914,cut,9236,9224,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,4,0.03,0.0299831,99.0614,cut,9406,9396,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,4,0.03,0.0223826,109.827,cut,9050,9040,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,4,0.03,0.0261274,117.414,cut,9155,9153,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,4,0.03,0.0290346,121.056,cut,9218,9214,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,64,0.03,0.0299566,110.941,cut,56624,55362,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,64,0.03,0.0299566,144.956,cut,54708,53575,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,64,0.03,0.0299566,110.309,cut,55591,54655,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,64,0.03,0.0299566,107.389,cut,54510,53565,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,64,0.03,0.0299566,107.363,cut,54763,53790,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,64,0.03,0.0299566,152.296,cut,55634,54625,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,64,0.03,0.0299566,148.973,cut,56412,55647,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,64,0.03,0.0299566,152.731,cut,54518,53321,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,64,0.03,0.0299566,150.96,cut,54960,53943,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,64,0.03,0.0299566,149.145,cut,54384,53703,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,0,8,0.03,0.0217295,132.35,cut,16693,16634,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,1,8,0.03,0.0263612,145.551,cut,16970,16911,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,2,8,0.03,0.0277901,182.165,cut,16756,16697,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,3,8,0.03,0.0299828,165.308,cut,16680,16637,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,4,8,0.03,0.0279872,92.5942,cut,16496,16475,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,5,8,0.03,0.0294654,80.9782,cut,16569,16515,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,6,8,0.03,0.0296625,91.9089,cut,16876,16817,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,7,8,0.03,0.0295147,118.674,cut,16456,16409,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,8,8,0.03,0.0244888,111.396,cut,16559,16485,no
rKaHyPar,sat14_ACG-20-5p0.cnf.primal.hgr,no,no,9,8,0.03,0.0299828,175.676,cut,16887,16830,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,0,128,0.03,0.0296296,160.335,cut,53207,11734,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,1,128,0.03,0.0284553,158.824,cut,51641,11876,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,2,128,0.03,0.0295393,118.17,cut,54485,12111,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,3,128,0.03,0.0280939,115.123,cut,57637,11642,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,4,128,0.03,0.029991,116.508,cut,54373,12145,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,5,128,0.03,0.0299006,115.971,cut,54249,12007,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,6,128,0.03,0.0295393,161.571,cut,55049,12053,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,7,128,0.03,0.028907,117.622,cut,53670,11706,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,8,128,0.03,0.0299006,116.965,cut,52024,11835,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,9,128,0.03,0.0299006,116.419,cut,51576,11993,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,0,16,0.03,0.02953,146.525,cut,14163,8047,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,1,16,0.03,0.0293267,136.431,cut,14786,8079,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,2,16,0.03,0.0296316,164.939,cut,15212,8042,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,3,16,0.03,0.0291912,103.821,cut,12621,7861,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,4,16,0.03,0.029338,140.386,cut,12191,7922,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,5,16,0.03,0.0268424,158.332,cut,13636,8078,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,6,16,0.03,0.0275538,110.488,cut,12662,7904,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,7,16,0.03,0.0274522,144.896,cut,12118,7999,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,8,16,0.03,0.0242225,136.68,cut,13158,7924,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,9,16,0.03,0.0253066,155.226,cut,14615,8107,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,0,2,0.03,0.0297886,58.3558,cut,1249,1249,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,1,2,0.03,0.0140227,89.2249,cut,1058,1058,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,2,2,0.03,0.0299382,61.8313,cut,1288,1288,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,3,2,0.03,0.0140227,52.5283,cut,1058,1058,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,4,2,0.03,0.0299919,110.659,cut,1329,1329,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,5,2,0.03,0.0299975,44.7352,cut,1300,1300,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,6,2,0.03,0.0282938,79.7142,cut,1297,1297,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,7,2,0.03,0.0295769,134.58,cut,1230,1230,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,8,2,0.03,0.0298521,277.081,cut,1235,1235,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,9,2,0.03,0.0298804,54.9504,cut,1252,1252,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,0,32,0.03,0.0292251,104.485,cut,23581,9945,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,1,32,0.03,0.0298349,101.241,cut,21670,9817,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,2,32,0.03,0.0291799,142.166,cut,24916,9698,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,3,32,0.03,0.0284346,105.653,cut,21542,10047,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,4,32,0.03,0.0296091,106.59,cut,21661,10083,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,5,32,0.03,0.0287282,140.504,cut,23427,10016,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,6,32,0.03,0.0299478,141.989,cut,23451,9929,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,7,32,0.03,0.0277797,101.418,cut,22235,10069,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,8,32,0.03,0.017255,141.919,cut,22475,10057,no
rKaHyPar,sat14_ACG-20-5p1.cnf.dual.hgr,no,no,9,32,0.03,0.0267407,105.54,cut,21224,9760,no
